gate_event_id,order_id,depot_id,truck_id,event_type,event_timestamp,tare_weight_kg,gross_weight_kg,rfid_transponder_id,gate_lane
GE-0026151,LO-PS25-02311,nakuru,TRK-0363,GATE_OUT,2026-08-28 20:31:00,15899,47819,RFID-KDX543N,Gross Weighbridge Platform 1
GE-0026152,LO-KOTPS1-03452,mombasa,TRK-0430,ARRIVAL,2026-08-28 18:08:58,0,0,RFID-KDN585M,Outer Lane 1
GE-0026153,LO-KOTPS1-03452,mombasa,TRK-0430,GATE_IN,2026-08-28 18:19:58,14449,0,RFID-KDN585M,Tare Scale 1
GE-0026154,LO-KOTPS1-03452,mombasa,TRK-0430,GATE_OUT,2026-08-28 19:35:36,14449,39779,RFID-KDN585M,Gross Weighbridge Platform 1
GE-0026155,LO-KOTPS1-03453,mombasa,TRK-0428,ARRIVAL,2026-08-28 09:06:43,0,0,RFID-KCS705L,Outer Lane 3
GE-0026156,LO-KOTPS1-03453,mombasa,TRK-0428,GATE_IN,2026-08-28 09:11:43,15230,0,RFID-KCS705L,Tare Scale 1
GE-0026157,LO-KOTPS1-03453,mombasa,TRK-0428,GATE_OUT,2026-08-28 10:40:08,15230,47150,RFID-KCS705L,Gross Weighbridge Platform 2
GE-0026158,LO-PS10-04464,nairobi,TRK-0145,ARRIVAL,2026-08-28 13:12:15,0,0,RFID-KBV924K,Outer Lane 2
GE-0026159,LO-PS10-04464,nairobi,TRK-0145,GATE_IN,2026-08-28 13:17:15,13991,0,RFID-KBV924K,Tare Scale 1
GE-0026160,LO-PS10-04464,nairobi,TRK-0145,GATE_OUT,2026-08-28 14:14:33,13991,40871,RFID-KBV924K,Gross Weighbridge Platform 1
GE-0026161,LO-KOTPS1-03454,mombasa,TRK-0474,ARRIVAL,2026-08-28 09:11:03,0,0,RFID-KDN729M,Outer Lane 3
GE-0026162,LO-KOTPS1-03454,mombasa,TRK-0474,GATE_IN,2026-08-28 09:15:03,16517,0,RFID-KDN729M,Tare Scale 2
GE-0026163,LO-KOTPS1-03454,mombasa,TRK-0474,GATE_OUT,2026-08-28 10:16:44,16517,50117,RFID-KDN729M,Gross Weighbridge Platform 2
GE-0026164,LO-KOTPS1-03455,mombasa,TRK-0692,ARRIVAL,2026-08-28 08:54:04,0,0,RFID-KDU581Q,Outer Lane 1
GE-0026165,LO-KOTPS1-03455,mombasa,TRK-0692,GATE_IN,2026-08-28 08:58:04,13043,0,RFID-KDU581Q,Tare Scale 2
GE-0026166,LO-KOTPS1-03455,mombasa,TRK-0692,GATE_OUT,2026-08-28 10:04:23,13043,33903,RFID-KDU581Q,Gross Weighbridge Platform 2
GE-0026167,LO-PS10-04465,nairobi,TRK-0632,ARRIVAL,2026-08-28 16:06:49,0,0,RFID-KDN582Q,Outer Lane 1
GE-0026168,LO-PS10-04465,nairobi,TRK-0632,GATE_IN,2026-08-28 16:13:49,15909,0,RFID-KDN582Q,Tare Scale 1
GE-0026169,LO-PS10-04465,nairobi,TRK-0632,GATE_OUT,2026-08-28 17:56:44,15909,44219,RFID-KDN582Q,Gross Weighbridge Platform 2
GE-0026170,LO-PS27-02046,eldoret,TRK-0418,ARRIVAL,2026-08-28 09:41:26,0,0,RFID-KDQ931E,Outer Lane 1
GE-0026171,LO-PS27-02046,eldoret,TRK-0418,GATE_IN,2026-08-28 09:57:26,14041,0,RFID-KDQ931E,Tare Scale 2
GE-0026172,LO-PS27-02046,eldoret,TRK-0418,GATE_OUT,2026-08-28 11:06:53,14041,37881,RFID-KDQ931E,Gross Weighbridge Platform 1
GE-0026173,LO-PS10-04466,nairobi,TRK-0388,ARRIVAL,2026-08-28 09:54:07,0,0,RFID-KBU807N,Outer Lane 2
GE-0026174,LO-PS10-04466,nairobi,TRK-0388,GATE_IN,2026-08-28 09:58:07,14067,0,RFID-KBU807N,Tare Scale 1
GE-0026175,LO-PS10-04466,nairobi,TRK-0388,GATE_OUT,2026-08-28 11:20:45,14067,41097,RFID-KBU807N,Gross Weighbridge Platform 1
GE-0026176,LO-PS28-01726,kisumu,TRK-0479,ARRIVAL,2026-08-28 09:57:33,0,0,RFID-KDM572N,Outer Lane 1
GE-0026177,LO-PS28-01726,kisumu,TRK-0479,GATE_IN,2026-08-28 10:12:33,14743,0,RFID-KDM572N,Tare Scale 2
GE-0026178,LO-PS28-01726,kisumu,TRK-0479,GATE_OUT,2026-08-28 11:20:47,14743,41563,RFID-KDM572N,Gross Weighbridge Platform 1
GE-0026179,LO-KOTPS1-03456,mombasa,TRK-0012,ARRIVAL,2026-08-28 08:14:56,0,0,RFID-KDJ115N,Outer Lane 2
GE-0026180,LO-KOTPS1-03456,mombasa,TRK-0012,GATE_IN,2026-08-28 08:22:56,16109,0,RFID-KDJ115N,Tare Scale 2
GE-0026181,LO-KOTPS1-03456,mombasa,TRK-0012,GATE_OUT,2026-08-28 09:28:56,16109,49709,RFID-KDJ115N,Gross Weighbridge Platform 2
GE-0026182,LO-PS10-04467,nairobi,TRK-0225,ARRIVAL,2026-08-28 07:52:45,0,0,RFID-KDA149F,Outer Lane 2
GE-0026183,LO-PS10-04467,nairobi,TRK-0225,GATE_IN,2026-08-28 08:08:45,14311,0,RFID-KDA149F,Tare Scale 1
GE-0026184,LO-PS10-04467,nairobi,TRK-0225,GATE_OUT,2026-08-28 09:21:33,14311,39641,RFID-KDA149F,Gross Weighbridge Platform 1
GE-0026185,LO-KOTPS1-03457,mombasa,TRK-0137,ARRIVAL,2026-08-28 12:30:50,0,0,RFID-KDN751U,Outer Lane 1
GE-0026186,LO-KOTPS1-03457,mombasa,TRK-0137,GATE_IN,2026-08-28 12:38:50,14927,0,RFID-KDN751U,Tare Scale 2
GE-0026187,LO-KOTPS1-03457,mombasa,TRK-0137,GATE_OUT,2026-08-28 13:49:29,14927,41747,RFID-KDN751U,Gross Weighbridge Platform 1
GE-0026188,LO-PS25-02312,nakuru,TRK-0407,ARRIVAL,2026-08-28 10:32:09,0,0,RFID-KDT565F,Outer Lane 2
GE-0026189,LO-PS25-02312,nakuru,TRK-0407,GATE_IN,2026-08-28 10:44:09,15835,0,RFID-KDT565F,Tare Scale 1
GE-0026190,LO-PS25-02312,nakuru,TRK-0407,GATE_OUT,2026-08-28 11:56:06,15835,45635,RFID-KDT565F,Gross Weighbridge Platform 1
GE-0026191,LO-PS28-01727,kisumu,TRK-0421,ARRIVAL,2026-08-28 13:45:15,0,0,RFID-KBL180W,Outer Lane 3
GE-0026192,LO-PS28-01727,kisumu,TRK-0421,GATE_IN,2026-08-28 13:49:15,12890,0,RFID-KBL180W,Tare Scale 2
GE-0026193,LO-PS28-01727,kisumu,TRK-0421,GATE_OUT,2026-08-28 14:58:41,12890,36410,RFID-KBL180W,Gross Weighbridge Platform 1
GE-0026194,LO-KOTPS1-03458,mombasa,TRK-0202,ARRIVAL,2026-08-28 09:00:08,0,0,RFID-KDX322J,Outer Lane 3
GE-0026195,LO-KOTPS1-03458,mombasa,TRK-0202,GATE_IN,2026-08-28 09:16:08,13879,0,RFID-KDX322J,Tare Scale 1
GE-0026196,LO-KOTPS1-03458,mombasa,TRK-0202,GATE_OUT,2026-08-28 10:53:32,13879,39319,RFID-KDX322J,Gross Weighbridge Platform 2
GE-0026197,LO-KOTPS1-03459,mombasa,TRK-0116,ARRIVAL,2026-08-28 12:56:48,0,0,RFID-KDL137A,Outer Lane 3
GE-0026198,LO-KOTPS1-03459,mombasa,TRK-0116,GATE_IN,2026-08-28 13:01:48,15060,0,RFID-KDL137A,Tare Scale 2
GE-0026199,LO-KOTPS1-03459,mombasa,TRK-0116,GATE_OUT,2026-08-28 14:27:21,15060,43680,RFID-KDL137A,Gross Weighbridge Platform 1
GE-0026200,LO-KOTPS1-03460,mombasa,TRK-0616,ARRIVAL,2026-08-28 15:52:40,0,0,RFID-KCH801J,Outer Lane 3
GE-0026201,LO-KOTPS1-03460,mombasa,TRK-0616,GATE_IN,2026-08-28 16:03:40,12563,0,RFID-KCH801J,Tare Scale 1
GE-0026202,LO-KOTPS1-03460,mombasa,TRK-0616,GATE_OUT,2026-08-28 17:23:55,12563,36083,RFID-KCH801J,Gross Weighbridge Platform 2
GE-0026203,LO-PS28-01728,kisumu,TRK-0238,ARRIVAL,2026-08-28 09:25:38,0,0,RFID-KCN457H,Outer Lane 2
GE-0026204,LO-PS28-01728,kisumu,TRK-0238,GATE_IN,2026-08-28 09:32:38,14638,0,RFID-KCN457H,Tare Scale 2
GE-0026205,LO-PS28-01728,kisumu,TRK-0238,GATE_OUT,2026-08-28 10:57:36,14638,43198,RFID-KCN457H,Gross Weighbridge Platform 1
GE-0026206,LO-PS10-04469,nairobi,TRK-0609,ARRIVAL,2026-08-28 12:56:09,0,0,RFID-KBW437K,Outer Lane 1
GE-0026207,LO-PS10-04469,nairobi,TRK-0609,GATE_IN,2026-08-28 13:00:09,15612,0,RFID-KBW437K,Tare Scale 1
GE-0026208,LO-PS10-04469,nairobi,TRK-0609,GATE_OUT,2026-08-28 14:04:32,15612,43922,RFID-KBW437K,Gross Weighbridge Platform 2
GE-0026209,LO-PS10-04470,nairobi,TRK-0299,ARRIVAL,2026-08-28 13:45:31,0,0,RFID-KCA267Z,Outer Lane 2
GE-0026210,LO-PS10-04470,nairobi,TRK-0299,GATE_IN,2026-08-28 13:53:31,15981,0,RFID-KCA267Z,Tare Scale 1
GE-0026211,LO-PS10-04470,nairobi,TRK-0299,GATE_OUT,2026-08-28 15:32:50,15981,44291,RFID-KCA267Z,Gross Weighbridge Platform 1
GE-0026212,LO-PS10-04471,nairobi,TRK-0591,ARRIVAL,2026-08-28 11:06:00,0,0,RFID-KDU280M,Outer Lane 2
GE-0026213,LO-PS10-04471,nairobi,TRK-0591,GATE_IN,2026-08-28 11:23:00,14149,0,RFID-KDU280M,Tare Scale 2
GE-0026214,LO-PS10-04471,nairobi,TRK-0591,GATE_OUT,2026-08-28 13:01:53,14149,42709,RFID-KDU280M,Gross Weighbridge Platform 1
GE-0026215,LO-PS10-04472,nairobi,TRK-0431,ARRIVAL,2026-08-28 11:51:01,0,0,RFID-KCZ159P,Outer Lane 3
GE-0026216,LO-PS10-04472,nairobi,TRK-0431,GATE_IN,2026-08-28 12:07:01,15892,0,RFID-KCZ159P,Tare Scale 2
GE-0026217,LO-PS10-04472,nairobi,TRK-0431,GATE_OUT,2026-08-28 13:32:46,15892,44202,RFID-KCZ159P,Gross Weighbridge Platform 1
GE-0026218,LO-PS28-01729,kisumu,TRK-0609,ARRIVAL,2026-08-28 16:18:50,0,0,RFID-KBW437K,Outer Lane 2
GE-0026219,LO-PS28-01729,kisumu,TRK-0609,GATE_IN,2026-08-28 16:25:50,15612,0,RFID-KBW437K,Tare Scale 2
GE-0026220,LO-PS28-01729,kisumu,TRK-0609,GATE_OUT,2026-08-28 18:01:44,15612,43922,RFID-KBW437K,Gross Weighbridge Platform 1
GE-0026221,LO-KOTPS1-03461,mombasa,TRK-0276,ARRIVAL,2026-08-28 08:57:09,0,0,RFID-KCP618S,Outer Lane 1
GE-0026222,LO-KOTPS1-03461,mombasa,TRK-0276,GATE_IN,2026-08-28 09:10:09,14484,0,RFID-KCP618S,Tare Scale 2
GE-0026223,LO-KOTPS1-03461,mombasa,TRK-0276,GATE_OUT,2026-08-28 10:18:03,14484,43104,RFID-KCP618S,Gross Weighbridge Platform 2
GE-0026224,LO-PS10-04473,nairobi,TRK-0677,ARRIVAL,2026-08-28 11:29:11,0,0,RFID-KCX542G,Outer Lane 1
GE-0026225,LO-PS10-04473,nairobi,TRK-0677,GATE_IN,2026-08-28 11:37:11,16234,0,RFID-KCX542G,Tare Scale 2
GE-0026226,LO-PS10-04473,nairobi,TRK-0677,GATE_OUT,2026-08-28 13:16:33,16234,49834,RFID-KCX542G,Gross Weighbridge Platform 2
GE-0026227,LO-PS10-04474,nairobi,TRK-0135,ARRIVAL,2026-08-28 09:35:51,0,0,RFID-KCT116S,Outer Lane 1
GE-0026228,LO-PS10-04474,nairobi,TRK-0135,GATE_IN,2026-08-28 09:48:51,15160,0,RFID-KCT116S,Tare Scale 2
GE-0026229,LO-PS10-04474,nairobi,TRK-0135,GATE_OUT,2026-08-28 11:20:45,15160,45400,RFID-KCT116S,Gross Weighbridge Platform 1
GE-0026230,LO-KOTPS1-03462,mombasa,TRK-0030,ARRIVAL,2026-08-28 08:49:02,0,0,RFID-KBY190P,Outer Lane 2
GE-0026231,LO-KOTPS1-03462,mombasa,TRK-0030,GATE_IN,2026-08-28 08:57:02,15725,0,RFID-KBY190P,Tare Scale 2
GE-0026232,LO-KOTPS1-03462,mombasa,TRK-0030,GATE_OUT,2026-08-28 10:13:18,15725,44035,RFID-KBY190P,Gross Weighbridge Platform 2
GE-0026233,LO-PS10-04475,nairobi,TRK-0253,ARRIVAL,2026-08-28 09:06:21,0,0,RFID-KCX607L,Outer Lane 3
GE-0026234,LO-PS10-04475,nairobi,TRK-0253,GATE_IN,2026-08-28 09:23:21,15704,0,RFID-KCX607L,Tare Scale 1
GE-0026235,LO-PS10-04475,nairobi,TRK-0253,GATE_OUT,2026-08-28 10:34:21,15704,46256,RFID-KCX607L,Gross Weighbridge Platform 2
GE-0026236,LO-PS10-04476,nairobi,TRK-0390,ARRIVAL,2026-08-28 12:01:41,0,0,RFID-KCC292Q,Outer Lane 3
GE-0026237,LO-PS10-04476,nairobi,TRK-0390,GATE_IN,2026-08-28 12:10:41,15418,0,RFID-KCC292Q,Tare Scale 2
GE-0026238,LO-PS10-04476,nairobi,TRK-0390,GATE_OUT,2026-08-28 13:48:23,15418,43728,RFID-KCC292Q,Gross Weighbridge Platform 2
GE-0026239,LO-PS10-04477,nairobi,TRK-0700,ARRIVAL,2026-08-28 13:29:28,0,0,RFID-KDB580H,Outer Lane 1
GE-0026240,LO-PS10-04477,nairobi,TRK-0700,GATE_IN,2026-08-28 13:33:28,14235,0,RFID-KDB580H,Tare Scale 1
GE-0026241,LO-PS10-04477,nairobi,TRK-0700,GATE_OUT,2026-08-28 14:41:57,14235,38075,RFID-KDB580H,Gross Weighbridge Platform 1
GE-0026242,LO-PS10-04478,nairobi,TRK-0105,ARRIVAL,2026-08-28 09:52:57,0,0,RFID-KDC854H,Outer Lane 2
GE-0026243,LO-PS10-04478,nairobi,TRK-0105,GATE_IN,2026-08-28 09:59:57,16345,0,RFID-KDC854H,Tare Scale 2
GE-0026244,LO-PS10-04478,nairobi,TRK-0105,GATE_OUT,2026-08-28 11:38:08,16345,49945,RFID-KDC854H,Gross Weighbridge Platform 2
GE-0026245,LO-KOTPS1-03463,mombasa,TRK-0029,ARRIVAL,2026-08-28 15:43:59,0,0,RFID-KCW824J,Outer Lane 3
GE-0026246,LO-KOTPS1-03463,mombasa,TRK-0029,GATE_IN,2026-08-28 15:53:59,14709,0,RFID-KCW824J,Tare Scale 1
GE-0026247,LO-KOTPS1-03463,mombasa,TRK-0029,GATE_OUT,2026-08-28 17:26:52,14709,41529,RFID-KCW824J,Gross Weighbridge Platform 2
GE-0026248,LO-PS10-04479,nairobi,TRK-0204,ARRIVAL,2026-08-29 11:41:07,0,0,RFID-KCC214S,Outer Lane 3
GE-0026249,LO-PS10-04479,nairobi,TRK-0204,GATE_IN,2026-08-29 11:45:07,15980,0,RFID-KCC214S,Tare Scale 2
GE-0026250,LO-PS10-04479,nairobi,TRK-0204,GATE_OUT,2026-08-29 13:14:43,15980,49580,RFID-KCC214S,Gross Weighbridge Platform 2
GE-0026251,LO-KOTPS1-03464,mombasa,TRK-0077,ARRIVAL,2026-08-29 10:50:43,0,0,RFID-KCB748G,Outer Lane 3
GE-0026252,LO-KOTPS1-03464,mombasa,TRK-0077,GATE_IN,2026-08-29 10:54:43,16382,0,RFID-KCB748G,Tare Scale 1
GE-0026253,LO-KOTPS1-03464,mombasa,TRK-0077,GATE_OUT,2026-08-29 12:37:35,16382,48182,RFID-KCB748G,Gross Weighbridge Platform 1
GE-0026254,LO-PS25-02313,nakuru,TRK-0334,ARRIVAL,2026-08-29 17:09:17,0,0,RFID-KCU543U,Outer Lane 2
GE-0026255,LO-PS25-02313,nakuru,TRK-0334,GATE_IN,2026-08-29 17:19:17,13730,0,RFID-KCU543U,Tare Scale 1
GE-0026256,LO-PS25-02313,nakuru,TRK-0334,GATE_OUT,2026-08-29 18:51:54,13730,40610,RFID-KCU543U,Gross Weighbridge Platform 1
GE-0026257,LO-PS10-04480,nairobi,TRK-0593,ARRIVAL,2026-08-29 17:01:24,0,0,RFID-KCL505Q,Outer Lane 3
GE-0026258,LO-PS10-04480,nairobi,TRK-0593,GATE_IN,2026-08-29 17:06:24,15180,0,RFID-KCL505Q,Tare Scale 1
GE-0026259,LO-PS10-04480,nairobi,TRK-0593,GATE_OUT,2026-08-29 18:15:55,15180,45420,RFID-KCL505Q,Gross Weighbridge Platform 2
GE-0026260,LO-PS25-02314,nakuru,TRK-0727,ARRIVAL,2026-08-29 18:38:47,0,0,RFID-KDF401Y,Outer Lane 1
GE-0026261,LO-PS25-02314,nakuru,TRK-0727,GATE_IN,2026-08-29 18:47:47,15719,0,RFID-KDF401Y,Tare Scale 1
GE-0026262,LO-PS25-02314,nakuru,TRK-0727,GATE_OUT,2026-08-29 20:14:20,15719,44029,RFID-KDF401Y,Gross Weighbridge Platform 2
GE-0026263,LO-PS28-01730,kisumu,TRK-0376,ARRIVAL,2026-08-29 14:45:18,0,0,RFID-KDU265E,Outer Lane 1
GE-0026264,LO-PS28-01730,kisumu,TRK-0376,GATE_IN,2026-08-29 15:02:18,14627,0,RFID-KDU265E,Tare Scale 2
GE-0026265,LO-PS28-01730,kisumu,TRK-0376,GATE_OUT,2026-08-29 16:20:53,14627,39957,RFID-KDU265E,Gross Weighbridge Platform 1
GE-0026266,LO-KOTPS1-03465,mombasa,TRK-0071,ARRIVAL,2026-08-29 10:31:35,0,0,RFID-KBX638X,Outer Lane 1
GE-0026267,LO-KOTPS1-03465,mombasa,TRK-0071,GATE_IN,2026-08-29 10:45:35,16527,0,RFID-KBX638X,Tare Scale 2
GE-0026268,LO-KOTPS1-03465,mombasa,TRK-0071,GATE_OUT,2026-08-29 12:26:27,16527,46327,RFID-KBX638X,Gross Weighbridge Platform 1
GE-0026269,LO-KOTPS1-03466,mombasa,TRK-0084,ARRIVAL,2026-08-29 17:40:19,0,0,RFID-KBY554V,Outer Lane 3
GE-0026270,LO-KOTPS1-03466,mombasa,TRK-0084,GATE_IN,2026-08-29 17:46:19,16360,0,RFID-KBY554V,Tare Scale 2
GE-0026271,LO-KOTPS1-03466,mombasa,TRK-0084,GATE_OUT,2026-08-29 19:12:24,16360,46160,RFID-KBY554V,Gross Weighbridge Platform 2
GE-0026272,LO-KOTPS1-03467,mombasa,TRK-0196,ARRIVAL,2026-08-29 09:39:20,0,0,RFID-KCS327T,Outer Lane 1
GE-0026273,LO-KOTPS1-03467,mombasa,TRK-0196,GATE_IN,2026-08-29 09:53:20,16482,0,RFID-KCS327T,Tare Scale 2
GE-0026274,LO-KOTPS1-03467,mombasa,TRK-0196,GATE_OUT,2026-08-29 11:23:58,16482,46282,RFID-KCS327T,Gross Weighbridge Platform 1
GE-0026275,LO-PS10-04481,nairobi,TRK-0344,ARRIVAL,2026-08-29 15:00:16,0,0,RFID-KCD591F,Outer Lane 3
GE-0026276,LO-PS10-04481,nairobi,TRK-0344,GATE_IN,2026-08-29 15:08:16,14245,0,RFID-KCD591F,Tare Scale 1
GE-0026277,LO-PS10-04481,nairobi,TRK-0344,GATE_OUT,2026-08-29 16:06:33,14245,38085,RFID-KCD591F,Gross Weighbridge Platform 1
GE-0026278,LO-KOTPS1-03468,mombasa,TRK-0010,ARRIVAL,2026-08-29 12:14:09,0,0,RFID-KBF545W,Outer Lane 1
GE-0026279,LO-KOTPS1-03468,mombasa,TRK-0010,GATE_IN,2026-08-29 12:18:09,14055,0,RFID-KBF545W,Tare Scale 1
GE-0026280,LO-KOTPS1-03468,mombasa,TRK-0010,GATE_OUT,2026-08-29 13:44:30,14055,42615,RFID-KBF545W,Gross Weighbridge Platform 1
GE-0026281,LO-PS27-02047,eldoret,TRK-0192,ARRIVAL,2026-08-29 10:04:33,0,0,RFID-KDY891S,Outer Lane 1
GE-0026282,LO-PS27-02047,eldoret,TRK-0192,GATE_IN,2026-08-29 10:22:33,13608,0,RFID-KDY891S,Tare Scale 2
GE-0026283,LO-PS27-02047,eldoret,TRK-0192,GATE_OUT,2026-08-29 11:56:48,13608,40488,RFID-KDY891S,Gross Weighbridge Platform 2
GE-0026284,LO-KOTPS1-03469,mombasa,TRK-0350,ARRIVAL,2026-08-29 09:03:24,0,0,RFID-KBQ303N,Outer Lane 2
GE-0026285,LO-KOTPS1-03469,mombasa,TRK-0350,GATE_IN,2026-08-29 09:09:24,13039,0,RFID-KBQ303N,Tare Scale 1
GE-0026286,LO-KOTPS1-03469,mombasa,TRK-0350,GATE_OUT,2026-08-29 10:13:31,13039,33899,RFID-KBQ303N,Gross Weighbridge Platform 1
GE-0026287,LO-PS28-01731,kisumu,TRK-0558,ARRIVAL,2026-08-29 14:57:08,0,0,RFID-KDM508K,Outer Lane 1
GE-0026288,LO-PS28-01731,kisumu,TRK-0558,GATE_IN,2026-08-29 15:03:08,13626,0,RFID-KDM508K,Tare Scale 2
GE-0026289,LO-PS28-01731,kisumu,TRK-0558,GATE_OUT,2026-08-29 16:27:48,13626,40506,RFID-KDM508K,Gross Weighbridge Platform 1
GE-0026290,LO-PS25-02315,nakuru,TRK-0670,ARRIVAL,2026-08-29 17:01:44,0,0,RFID-KDN900B,Outer Lane 3
GE-0026291,LO-PS25-02315,nakuru,TRK-0670,GATE_IN,2026-08-29 17:09:44,15585,0,RFID-KDN900B,Tare Scale 1
GE-0026292,LO-PS25-02315,nakuru,TRK-0670,GATE_OUT,2026-08-29 18:36:52,15585,43895,RFID-KDN900B,Gross Weighbridge Platform 2
GE-0026293,LO-KOTPS1-03470,mombasa,TRK-0444,ARRIVAL,2026-08-29 16:43:34,0,0,RFID-KDX612W,Outer Lane 3
GE-0026294,LO-KOTPS1-03470,mombasa,TRK-0444,GATE_IN,2026-08-29 16:54:34,15172,0,RFID-KDX612W,Tare Scale 2
GE-0026295,LO-KOTPS1-03470,mombasa,TRK-0444,GATE_OUT,2026-08-29 18:14:36,15172,45412,RFID-KDX612W,Gross Weighbridge Platform 2
GE-0026296,LO-PS10-04482,nairobi,TRK-0565,ARRIVAL,2026-08-29 16:13:50,0,0,RFID-KCX680L,Outer Lane 2
GE-0026297,LO-PS10-04482,nairobi,TRK-0565,GATE_IN,2026-08-29 16:29:50,14268,0,RFID-KCX680L,Tare Scale 2
GE-0026298,LO-PS10-04482,nairobi,TRK-0565,GATE_OUT,2026-08-29 18:13:07,14268,38108,RFID-KCX680L,Gross Weighbridge Platform 1
GE-0026299,LO-KOTPS1-03471,mombasa,TRK-0378,ARRIVAL,2026-08-29 07:44:59,0,0,RFID-KCF329W,Outer Lane 3
GE-0026300,LO-KOTPS1-03471,mombasa,TRK-0378,GATE_IN,2026-08-29 07:58:59,15383,0,RFID-KCF329W,Tare Scale 1
GE-0026301,LO-KOTPS1-03471,mombasa,TRK-0378,GATE_OUT,2026-08-29 09:26:49,15383,43693,RFID-KCF329W,Gross Weighbridge Platform 1
GE-0026302,LO-PS10-04483,nairobi,TRK-0632,ARRIVAL,2026-08-29 11:38:53,0,0,RFID-KDN582Q,Outer Lane 1
GE-0026303,LO-PS10-04483,nairobi,TRK-0632,GATE_IN,2026-08-29 11:51:53,15909,0,RFID-KDN582Q,Tare Scale 1
GE-0026304,LO-PS10-04483,nairobi,TRK-0632,GATE_OUT,2026-08-29 13:38:27,15909,44219,RFID-KDN582Q,Gross Weighbridge Platform 2
GE-0026305,LO-KOTPS1-03473,mombasa,TRK-0025,ARRIVAL,2026-08-29 15:20:21,0,0,RFID-KCY659L,Outer Lane 3
GE-0026306,LO-KOTPS1-03473,mombasa,TRK-0025,GATE_IN,2026-08-29 15:33:21,15886,0,RFID-KCY659L,Tare Scale 1
GE-0026307,LO-KOTPS1-03473,mombasa,TRK-0025,GATE_OUT,2026-08-29 16:44:12,15886,45686,RFID-KCY659L,Gross Weighbridge Platform 1
GE-0026308,LO-PS28-01732,kisumu,TRK-0385,ARRIVAL,2026-08-29 09:17:51,0,0,RFID-KDB476W,Outer Lane 2
GE-0026309,LO-PS28-01732,kisumu,TRK-0385,GATE_IN,2026-08-29 09:25:51,14151,0,RFID-KDB476W,Tare Scale 2
GE-0026310,LO-PS28-01732,kisumu,TRK-0385,GATE_OUT,2026-08-29 10:37:52,14151,39481,RFID-KDB476W,Gross Weighbridge Platform 2
GE-0026311,LO-KOTPS1-03474,mombasa,TRK-0330,ARRIVAL,2026-08-29 10:50:44,0,0,RFID-KCL324P,Outer Lane 3
GE-0026312,LO-KOTPS1-03474,mombasa,TRK-0330,GATE_IN,2026-08-29 11:06:44,15907,0,RFID-KCL324P,Tare Scale 1
GE-0026313,LO-KOTPS1-03474,mombasa,TRK-0330,GATE_OUT,2026-08-29 12:40:26,15907,46117,RFID-KCL324P,Gross Weighbridge Platform 1
GE-0026314,LO-PS27-02048,eldoret,TRK-0369,ARRIVAL,2026-08-29 10:46:13,0,0,RFID-KCR310X,Outer Lane 2
GE-0026315,LO-PS27-02048,eldoret,TRK-0369,GATE_IN,2026-08-29 10:56:13,13589,0,RFID-KCR310X,Tare Scale 2
GE-0026316,LO-PS27-02048,eldoret,TRK-0369,GATE_OUT,2026-08-29 12:14:49,13589,37429,RFID-KCR310X,Gross Weighbridge Platform 2
GE-0026317,LO-KOTPS1-03475,mombasa,TRK-0118,ARRIVAL,2026-08-29 14:52:33,0,0,RFID-KBD961C,Outer Lane 3
GE-0026318,LO-KOTPS1-03475,mombasa,TRK-0118,GATE_IN,2026-08-29 14:59:33,13605,0,RFID-KBD961C,Tare Scale 1
GE-0026319,LO-KOTPS1-03475,mombasa,TRK-0118,GATE_OUT,2026-08-29 16:10:14,13605,40485,RFID-KBD961C,Gross Weighbridge Platform 1
GE-0026320,LO-PS10-04484,nairobi,TRK-0086,ARRIVAL,2026-08-29 10:02:48,0,0,RFID-KBA140J,Outer Lane 3
GE-0026321,LO-PS10-04484,nairobi,TRK-0086,GATE_IN,2026-08-29 10:16:48,12420,0,RFID-KBA140J,Tare Scale 2
GE-0026322,LO-PS10-04484,nairobi,TRK-0086,GATE_OUT,2026-08-29 12:03:49,12420,33280,RFID-KBA140J,Gross Weighbridge Platform 1
GE-0026323,LO-PS25-02316,nakuru,TRK-0704,ARRIVAL,2026-08-29 12:47:18,0,0,RFID-KDC442X,Outer Lane 2
GE-0026324,LO-PS25-02316,nakuru,TRK-0704,GATE_IN,2026-08-29 12:59:18,14630,0,RFID-KDC442X,Tare Scale 2
GE-0026325,LO-PS25-02316,nakuru,TRK-0704,GATE_OUT,2026-08-29 14:40:56,14630,41450,RFID-KDC442X,Gross Weighbridge Platform 2
GE-0026326,LO-PS28-01733,kisumu,TRK-0035,ARRIVAL,2026-08-29 15:21:39,0,0,RFID-KCA148V,Outer Lane 1
GE-0026327,LO-PS28-01733,kisumu,TRK-0035,GATE_IN,2026-08-29 15:31:39,12790,0,RFID-KCA148V,Tare Scale 2
GE-0026328,LO-PS28-01733,kisumu,TRK-0035,GATE_OUT,2026-08-29 16:45:05,12790,33650,RFID-KCA148V,Gross Weighbridge Platform 2
GE-0026329,LO-KOTPS1-03476,mombasa,TRK-0438,ARRIVAL,2026-08-29 12:13:13,0,0,RFID-KDJ946P,Outer Lane 1
GE-0026330,LO-KOTPS1-03476,mombasa,TRK-0438,GATE_IN,2026-08-29 12:17:13,14401,0,RFID-KDJ946P,Tare Scale 2
