order_id,omc_id,depot_id,truck_id,product_id,ordered_quantity_litres,order_registered_time,expected_arrival_time,scheduled_window_start,scheduled_window_end,order_status,cancellation_reason
LO-PS10-04208,lakeoil,nairobi,TRK-0421,PMS,28000,2026-08-24 09:11:43,2026-08-24 11:34:43,2026-08-24 11:19:43,2026-08-24 12:19:43,COMPLETED,
LO-PS28-01682,totalenergies,kisumu,TRK-0161,DPK,34000,2026-08-24 14:17:51,2026-08-24 16:07:51,2026-08-24 15:52:51,2026-08-24 16:52:51,COMPLETED,
LO-PS10-04209,ola,nairobi,TRK-0387,JET-A1,950000,2026-08-24 11:35:43,2026-08-24 13:35:43,2026-08-24 13:20:43,2026-08-24 14:20:43,COMPLETED,
LO-KOTPS1-03274,totalenergies,mombasa,TRK-0725,DPK,36000,2026-08-24 13:56:54,2026-08-24 16:04:54,2026-08-24 15:49:54,2026-08-24 16:49:54,COMPLETED,
LO-KOTPS1-03275,rubis,mombasa,TRK-0351,AGO,34000,2026-08-24 10:37:11,2026-08-24 11:29:11,2026-08-24 11:14:11,2026-08-24 12:14:11,COMPLETED,
LO-PS27-01961,rubis,eldoret,TRK-0337,AGO,38000,2026-08-24 08:26:29,2026-08-24 10:26:29,2026-08-24 10:11:29,2026-08-24 11:11:29,COMPLETED,
LO-PS25-02210,vivo,nakuru,TRK-0485,AGO,40000,2026-08-24 13:13:37,2026-08-24 13:58:37,2026-08-24 13:43:37,2026-08-24 14:43:37,COMPLETED,
LO-PS10-04210,petrocity,nairobi,TRK-0287,PMS,36000,2026-08-24 13:08:47,2026-08-24 14:28:47,2026-08-24 14:13:47,2026-08-24 15:13:47,COMPLETED,
LO-KOTPS1-03276,petrocity,mombasa,TRK-0017,PMS,34000,2026-08-24 10:40:04,2026-08-24 12:19:04,2026-08-24 12:04:04,2026-08-24 13:04:04,COMPLETED,
LO-PS27-01962,rubis,eldoret,TRK-0035,DPK,28000,2026-08-24 15:21:45,2026-08-24 16:21:45,2026-08-24 16:06:45,2026-08-24 17:06:45,COMPLETED,
LO-KOTPS1-03277,lakeoil,mombasa,TRK-0154,AGO,32000,2026-08-24 06:44:21,2026-08-24 09:14:21,2026-08-24 08:59:21,2026-08-24 09:59:21,COMPLETED,
LO-KOTPS1-03278,vivo,mombasa,TRK-0280,PMS,36000,2026-08-24 15:45:39,2026-08-24 16:57:39,2026-08-24 16:42:39,2026-08-24 17:42:39,COMPLETED,
LO-PS10-04211,vivo,nairobi,TRK-0489,AGO,38000,2026-08-24 15:19:37,2026-08-24 17:31:37,2026-08-24 17:16:37,2026-08-24 18:16:37,COMPLETED,
LO-PS10-04212,rubis,nairobi,TRK-0127,AGO,32000,2026-08-24 10:46:59,2026-08-24 11:54:59,2026-08-24 11:39:59,2026-08-24 12:39:59,COMPLETED,
LO-PS10-04213,totalenergies,nairobi,TRK-0447,AGO,28000,2026-08-24 11:52:45,2026-08-24 13:36:45,2026-08-24 13:21:45,2026-08-24 14:21:45,COMPLETED,
LO-PS25-02211,rubis,nakuru,TRK-0476,AGO,40000,2026-08-24 11:08:30,2026-08-24 13:14:30,2026-08-24 12:59:30,2026-08-24 13:59:30,REJECTED,
LO-PS27-01963,totalenergies,eldoret,TRK-0004,PMS,36000,2026-08-24 10:00:15,2026-08-24 10:54:15,2026-08-24 10:39:15,2026-08-24 11:39:15,COMPLETED,
LO-PS25-02212,lakeoil,nakuru,TRK-0126,PMS,32000,2026-08-24 08:14:40,2026-08-24 10:44:40,2026-08-24 10:29:40,2026-08-24 11:29:40,COMPLETED,
LO-PS28-01683,totalenergies,kisumu,TRK-0536,AGO,34000,2026-08-24 10:15:00,2026-08-24 12:01:00,2026-08-24 11:46:00,2026-08-24 12:46:00,COMPLETED,
LO-KOTPS1-03279,vivo,mombasa,TRK-0396,AGO,34000,2026-08-24 10:21:01,2026-08-24 12:05:01,2026-08-24 11:50:01,2026-08-24 12:50:01,COMPLETED,
LO-PS10-04214,totalenergies,nairobi,TRK-0172,PMS,40000,2026-08-24 14:19:00,2026-08-24 16:31:00,2026-08-24 16:16:00,2026-08-24 17:16:00,COMPLETED,
LO-KOTPS1-03280,totalenergies,mombasa,TRK-0619,PMS,36000,2026-08-24 09:01:14,2026-08-24 10:04:14,2026-08-24 09:49:14,2026-08-24 10:49:14,COMPLETED,
LO-PS10-04215,rubis,nairobi,TRK-0320,AGO,40000,2026-08-24 15:32:36,2026-08-24 16:18:36,2026-08-24 16:03:36,2026-08-24 17:03:36,COMPLETED,
LO-KOTPS1-03281,ola,mombasa,TRK-0227,AGO,32000,2026-08-24 08:34:40,2026-08-24 09:51:40,2026-08-24 09:36:40,2026-08-24 10:36:40,COMPLETED,
LO-PS25-02213,rubis,nakuru,TRK-0271,AGO,28000,2026-08-24 13:01:36,2026-08-24 14:44:36,2026-08-24 14:29:36,2026-08-24 15:29:36,COMPLETED,
LO-KOTPS1-03282,ola,mombasa,TRK-0077,AGO,40000,2026-08-24 11:50:04,2026-08-24 12:58:04,2026-08-24 12:43:04,2026-08-24 13:43:04,COMPLETED,
LO-PS28-01684,rubis,kisumu,TRK-0017,PMS,34000,2026-08-24 08:37:00,2026-08-24 10:33:00,2026-08-24 10:18:00,2026-08-24 11:18:00,COMPLETED,
LO-KOTPS1-03283,lakeoil,mombasa,TRK-0396,AGO,34000,2026-08-24 13:00:49,2026-08-24 14:37:49,2026-08-24 14:22:49,2026-08-24 15:22:49,COMPLETED,
LO-KOTPS1-03284,lakeoil,mombasa,TRK-0734,AGO,34000,2026-08-24 17:40:36,2026-08-24 19:22:36,2026-08-24 19:07:36,2026-08-24 20:07:36,CANCELLED,CREDIT_APPROVAL_HOLD
LO-KOTPS1-03285,hass,mombasa,TRK-0696,PMS,38000,2026-08-24 08:04:01,2026-08-24 09:24:01,2026-08-24 09:09:01,2026-08-24 10:09:01,COMPLETED,
LO-PS25-02214,lakeoil,nakuru,TRK-0674,AGO,36000,2026-08-24 12:00:14,2026-08-24 14:19:14,2026-08-24 14:04:14,2026-08-24 15:04:14,COMPLETED,
LO-PS25-02215,vivo,nakuru,TRK-0575,PMS,40000,2026-08-24 07:07:02,2026-08-24 08:07:02,2026-08-24 07:52:02,2026-08-24 08:52:02,COMPLETED,
LO-PS25-02216,hass,nakuru,TRK-0696,DPK,38000,2026-08-24 08:12:32,2026-08-24 09:51:32,2026-08-24 09:36:32,2026-08-24 10:36:32,COMPLETED,
LO-PS25-02217,hass,nakuru,TRK-0467,AGO,32000,2026-08-24 08:54:34,2026-08-24 10:28:34,2026-08-24 10:13:34,2026-08-24 11:13:34,COMPLETED,
LO-PS10-04216,hass,nairobi,TRK-0139,PMS,28000,2026-08-24 07:42:24,2026-08-24 08:40:24,2026-08-24 08:25:24,2026-08-24 09:25:24,COMPLETED,
LO-PS10-04217,rubis,nairobi,TRK-0303,PMS,40000,2026-08-24 09:52:08,2026-08-24 11:27:08,2026-08-24 11:12:08,2026-08-24 12:12:08,COMPLETED,
LO-PS25-02218,rubis,nakuru,TRK-0215,AGO,40000,2026-08-24 07:21:40,2026-08-24 09:08:40,2026-08-24 08:53:40,2026-08-24 09:53:40,COMPLETED,
LO-PS25-02219,rubis,nakuru,TRK-0023,DPK,32000,2026-08-24 17:57:54,2026-08-24 20:19:54,2026-08-24 20:04:54,2026-08-24 21:04:54,COMPLETED,
LO-PS25-02220,ola,nakuru,TRK-0555,AGO,40000,2026-08-24 13:48:45,2026-08-24 14:57:45,2026-08-24 14:42:45,2026-08-24 15:42:45,COMPLETED,
LO-PS10-04218,rubis,nairobi,TRK-0531,PMS,40000,2026-08-24 07:22:52,2026-08-24 08:16:52,2026-08-24 08:01:52,2026-08-24 09:01:52,COMPLETED,
LO-PS25-02221,vivo,nakuru,TRK-0415,AGO,40000,2026-08-24 14:27:48,2026-08-24 16:31:48,2026-08-24 16:16:48,2026-08-24 17:16:48,COMPLETED,
LO-PS10-04219,vivo,nairobi,TRK-0168,AGO,28000,2026-08-24 14:07:19,2026-08-24 15:57:19,2026-08-24 15:42:19,2026-08-24 16:42:19,COMPLETED,
LO-KOTPS1-03286,vivo,mombasa,TRK-0329,JET-A1,36000,2026-08-24 13:54:07,2026-08-24 14:41:07,2026-08-24 14:26:07,2026-08-24 15:26:07,COMPLETED,
LO-PS25-02222,vivo,nakuru,TRK-0603,PMS,34000,2026-08-24 14:49:46,2026-08-24 16:36:46,2026-08-24 16:21:46,2026-08-24 17:21:46,COMPLETED,
LO-KOTPS1-03287,lakeoil,mombasa,TRK-0530,PMS,36000,2026-08-24 16:11:40,2026-08-24 18:40:40,2026-08-24 18:25:40,2026-08-24 19:25:40,COMPLETED,
LO-PS10-04220,rubis,nairobi,TRK-0038,AGO,40000,2026-08-24 09:14:54,2026-08-24 10:08:54,2026-08-24 09:53:54,2026-08-24 10:53:54,COMPLETED,
LO-PS10-04221,lakeoil,nairobi,TRK-0485,DPK,40000,2026-08-24 11:01:43,2026-08-24 12:03:43,2026-08-24 11:48:43,2026-08-24 12:48:43,COMPLETED,
LO-PS10-04222,ola,nairobi,TRK-0319,PMS,28000,2026-08-24 10:08:22,2026-08-24 11:32:22,2026-08-24 11:17:22,2026-08-24 12:17:22,COMPLETED,
LO-PS27-01964,ola,eldoret,TRK-0584,PMS,32000,2026-08-24 06:14:45,2026-08-24 07:40:45,2026-08-24 07:25:45,2026-08-24 08:25:45,REJECTED,
LO-PS28-01685,rubis,kisumu,TRK-0501,JET-A1,34000,2026-08-24 10:50:11,2026-08-24 11:39:11,2026-08-24 11:24:11,2026-08-24 12:24:11,COMPLETED,
LO-PS10-04223,lakeoil,nairobi,TRK-0379,PMS,34000,2026-08-24 16:01:57,2026-08-24 18:11:57,2026-08-24 17:56:57,2026-08-24 18:56:57,COMPLETED,
LO-PS10-04224,ola,nairobi,TRK-0142,AGO,28000,2026-08-24 12:26:02,2026-08-24 13:13:02,2026-08-24 12:58:02,2026-08-24 13:58:02,COMPLETED,
LO-PS25-02223,lakeoil,nakuru,TRK-0079,PMS,34000,2026-08-24 09:49:01,2026-08-24 12:15:01,2026-08-24 12:00:01,2026-08-24 13:00:01,COMPLETED,
LO-KOTPS1-03288,hass,mombasa,TRK-0724,PMS,32000,2026-08-24 07:22:21,2026-08-24 08:51:21,2026-08-24 08:36:21,2026-08-24 09:36:21,COMPLETED,
LO-KOTPS1-03289,hass,mombasa,TRK-0734,AGO,34000,2026-08-24 17:12:12,2026-08-24 18:46:12,2026-08-24 18:31:12,2026-08-24 19:31:12,COMPLETED,
LO-PS28-01686,vivo,kisumu,TRK-0697,PMS,40000,2026-08-24 13:30:24,2026-08-24 14:59:24,2026-08-24 14:44:24,2026-08-24 15:44:24,REJECTED,
LO-PS27-01965,totalenergies,eldoret,TRK-0091,PMS,36000,2026-08-24 08:59:44,2026-08-24 10:41:44,2026-08-24 10:26:44,2026-08-24 11:26:44,COMPLETED,
LO-PS27-01966,totalenergies,eldoret,TRK-0600,PMS,28000,2026-08-24 16:57:40,2026-08-24 17:44:40,2026-08-24 17:29:40,2026-08-24 18:29:40,COMPLETED,
LO-KOTPS1-03290,lakeoil,mombasa,TRK-0685,AGO,28000,2026-08-24 08:02:55,2026-08-24 08:58:55,2026-08-24 08:43:55,2026-08-24 09:43:55,COMPLETED,
LO-PS27-01967,rubis,eldoret,TRK-0430,PMS,34000,2026-08-24 09:08:29,2026-08-24 11:03:29,2026-08-24 10:48:29,2026-08-24 11:48:29,COMPLETED,
LO-PS10-04225,vivo,nairobi,TRK-0502,PMS,38000,2026-08-24 14:00:52,2026-08-24 15:27:52,2026-08-24 15:12:52,2026-08-24 16:12:52,COMPLETED,
LO-KOTPS1-03291,rubis,mombasa,TRK-0404,PMS,36000,2026-08-24 13:07:52,2026-08-24 15:27:52,2026-08-24 15:12:52,2026-08-24 16:12:52,COMPLETED,
LO-PS27-01968,totalenergies,eldoret,TRK-0289,DPK,38000,2026-08-24 15:39:32,2026-08-24 17:04:32,2026-08-24 16:49:32,2026-08-24 17:49:32,COMPLETED,
LO-KOTPS1-03292,vivo,mombasa,TRK-0039,PMS,38000,2026-08-24 07:01:19,2026-08-24 09:30:19,2026-08-24 09:15:19,2026-08-24 10:15:19,COMPLETED,
LO-PS10-04226,vivo,nairobi,TRK-0518,AGO,38000,2026-08-24 10:42:05,2026-08-24 11:58:05,2026-08-24 11:43:05,2026-08-24 12:43:05,COMPLETED,
LO-PS10-04227,totalenergies,nairobi,TRK-0734,PMS,34000,2026-08-24 08:11:40,2026-08-24 09:03:40,2026-08-24 08:48:40,2026-08-24 09:48:40,COMPLETED,
LO-KOTPS1-03293,rubis,mombasa,TRK-0050,PMS,40000,2026-08-24 07:36:33,2026-08-24 08:57:33,2026-08-24 08:42:33,2026-08-24 09:42:33,COMPLETED,
LO-PS10-04228,rubis,nairobi,TRK-0175,PMS,40000,2026-08-24 14:28:59,2026-08-24 16:30:59,2026-08-24 16:15:59,2026-08-24 17:15:59,COMPLETED,
LO-PS10-04229,rubis,nairobi,TRK-0315,AGO,32000,2026-08-24 15:21:15,2026-08-24 16:58:15,2026-08-24 16:43:15,2026-08-24 17:43:15,COMPLETED,
LO-PS27-01969,vivo,eldoret,TRK-0206,AGO,32000,2026-08-24 17:35:49,2026-08-24 19:06:49,2026-08-24 18:51:49,2026-08-24 19:51:49,REJECTED,
LO-PS10-04230,hass,nairobi,TRK-0377,PMS,40000,2026-08-24 17:36:37,2026-08-24 18:37:37,2026-08-24 18:22:37,2026-08-24 19:22:37,COMPLETED,
LO-PS28-01687,vivo,kisumu,TRK-0307,AGO,28000,2026-08-24 09:21:33,2026-08-24 10:15:33,2026-08-24 10:00:33,2026-08-24 11:00:33,COMPLETED,
LO-PS25-02224,rubis,nakuru,TRK-0015,DPK,34000,2026-08-24 12:02:24,2026-08-24 14:11:24,2026-08-24 13:56:24,2026-08-24 14:56:24,COMPLETED,
LO-PS27-01970,totalenergies,eldoret,TRK-0198,AGO,36000,2026-08-24 17:55:55,2026-08-24 20:21:55,2026-08-24 20:06:55,2026-08-24 21:06:55,COMPLETED,
LO-PS10-04231,vivo,nairobi,TRK-0673,PMS,32000,2026-08-24 15:39:08,2026-08-24 16:38:08,2026-08-24 16:23:08,2026-08-24 17:23:08,COMPLETED,
LO-PS28-01688,rubis,kisumu,TRK-0555,PMS,40000,2026-08-24 10:54:19,2026-08-24 12:22:19,2026-08-24 12:07:19,2026-08-24 13:07:19,COMPLETED,
LO-KOTPS1-03294,totalenergies,mombasa,TRK-0028,AGO,36000,2026-08-24 14:56:24,2026-08-24 16:27:24,2026-08-24 16:12:24,2026-08-24 17:12:24,COMPLETED,
LO-PS10-04232,totalenergies,nairobi,TRK-0728,PMS,40000,2026-08-24 13:07:33,2026-08-24 14:24:33,2026-08-24 14:09:33,2026-08-24 15:09:33,COMPLETED,
LO-PS10-04233,vivo,nairobi,TRK-0008,DPK,32000,2026-08-24 15:52:07,2026-08-24 17:42:07,2026-08-24 17:27:07,2026-08-24 18:27:07,COMPLETED,
LO-PS10-04234,totalenergies,nairobi,TRK-0410,AGO,32000,2026-08-24 09:02:09,2026-08-24 10:48:09,2026-08-24 10:33:09,2026-08-24 11:33:09,COMPLETED,
LO-PS28-01689,vivo,kisumu,TRK-0709,PMS,36000,2026-08-24 13:08:50,2026-08-24 14:00:50,2026-08-24 13:45:50,2026-08-24 14:45:50,COMPLETED,
LO-PS25-02225,totalenergies,nakuru,TRK-0494,PMS,36000,2026-08-24 06:07:30,2026-08-24 07:28:30,2026-08-24 07:13:30,2026-08-24 08:13:30,COMPLETED,
LO-PS10-04235,rubis,nairobi,TRK-0113,AGO,32000,2026-08-24 12:50:23,2026-08-24 14:19:23,2026-08-24 14:04:23,2026-08-24 15:04:23,COMPLETED,
LO-PS25-02226,totalenergies,nakuru,TRK-0500,AGO,40000,2026-08-24 07:12:11,2026-08-24 08:36:11,2026-08-24 08:21:11,2026-08-24 09:21:11,COMPLETED,
LO-PS10-04236,rubis,nairobi,TRK-0543,AGO,28000,2026-08-24 17:05:40,2026-08-24 18:07:40,2026-08-24 17:52:40,2026-08-24 18:52:40,COMPLETED,
LO-KOTPS1-03295,totalenergies,mombasa,TRK-0155,PMS,34000,2026-08-24 09:55:26,2026-08-24 12:24:26,2026-08-24 12:09:26,2026-08-24 13:09:26,COMPLETED,
LO-PS27-01971,lakeoil,eldoret,TRK-0205,AGO,38000,2026-08-24 07:38:11,2026-08-24 09:56:11,2026-08-24 09:41:11,2026-08-24 10:41:11,REJECTED,
LO-PS10-04237,hass,nairobi,TRK-0366,PMS,40000,2026-08-24 13:08:40,2026-08-24 14:14:40,2026-08-24 13:59:40,2026-08-24 14:59:40,COMPLETED,
LO-PS10-04238,petrocity,nairobi,TRK-0564,AGO,38000,2026-08-24 09:08:03,2026-08-24 10:04:03,2026-08-24 09:49:03,2026-08-24 10:49:03,COMPLETED,
LO-PS27-01972,vivo,eldoret,TRK-0666,AGO,32000,2026-08-24 06:03:07,2026-08-24 08:29:07,2026-08-24 08:14:07,2026-08-24 09:14:07,COMPLETED,
LO-PS25-02227,totalenergies,nakuru,TRK-0040,AGO,32000,2026-08-24 13:08:33,2026-08-24 15:18:33,2026-08-24 15:03:33,2026-08-24 16:03:33,CANCELLED,WEATHER_ROUTE_CLOSURE
LO-PS28-01690,vivo,kisumu,TRK-0412,DPK,36000,2026-08-24 13:43:09,2026-08-24 14:50:09,2026-08-24 14:35:09,2026-08-24 15:35:09,COMPLETED,
LO-KOTPS1-03296,rubis,mombasa,TRK-0633,DPK,38000,2026-08-24 14:03:55,2026-08-24 16:31:55,2026-08-24 16:16:55,2026-08-24 17:16:55,COMPLETED,
LO-PS10-04239,petrocity,nairobi,TRK-0556,PMS,36000,2026-08-24 08:11:57,2026-08-24 09:06:57,2026-08-24 08:51:57,2026-08-24 09:51:57,COMPLETED,
LO-PS25-02228,hass,nakuru,TRK-0288,PMS,28000,2026-08-24 08:05:04,2026-08-24 10:01:04,2026-08-24 09:46:04,2026-08-24 10:46:04,COMPLETED,
LO-PS10-04240,totalenergies,nairobi,TRK-0033,AGO,40000,2026-08-24 15:57:33,2026-08-24 17:32:33,2026-08-24 17:17:33,2026-08-24 18:17:33,COMPLETED,
LO-PS25-02229,totalenergies,nakuru,TRK-0168,PMS,28000,2026-08-24 08:33:19,2026-08-24 09:33:19,2026-08-24 09:18:19,2026-08-24 10:18:19,COMPLETED,
LO-PS10-04241,totalenergies,nairobi,TRK-0349,DPK,32000,2026-08-24 08:29:24,2026-08-24 09:20:24,2026-08-24 09:05:24,2026-08-24 10:05:24,COMPLETED,
LO-PS25-02230,petrocity,nakuru,TRK-0570,AGO,28000,2026-08-24 10:31:53,2026-08-24 12:36:53,2026-08-24 12:21:53,2026-08-24 13:21:53,COMPLETED,
LO-KOTPS1-03297,vivo,mombasa,TRK-0405,PMS,38000,2026-08-24 10:43:08,2026-08-24 12:08:08,2026-08-24 11:53:08,2026-08-24 12:53:08,COMPLETED,
LO-PS10-04242,hass,nairobi,TRK-0618,AGO,40000,2026-08-24 11:15:15,2026-08-24 12:14:15,2026-08-24 11:59:15,2026-08-24 12:59:15,COMPLETED,
LO-KOTPS1-03298,totalenergies,mombasa,TRK-0624,AGO,28000,2026-08-24 08:22:21,2026-08-24 10:18:21,2026-08-24 10:03:21,2026-08-24 11:03:21,COMPLETED,
LO-KOTPS1-03299,ola,mombasa,TRK-0591,JET-A1,34000,2026-08-24 10:03:47,2026-08-24 11:52:47,2026-08-24 11:37:47,2026-08-24 12:37:47,COMPLETED,
LO-PS10-04243,ola,nairobi,TRK-0644,AGO,32000,2026-08-24 08:24:47,2026-08-24 10:45:47,2026-08-24 10:30:47,2026-08-24 11:30:47,COMPLETED,
LO-PS10-04244,vivo,nairobi,TRK-0548,PMS,40000,2026-08-24 09:04:24,2026-08-24 10:30:24,2026-08-24 10:15:24,2026-08-24 11:15:24,COMPLETED,
LO-PS10-04245,vivo,nairobi,TRK-0091,PMS,36000,2026-08-24 08:19:35,2026-08-24 09:45:35,2026-08-24 09:30:35,2026-08-24 10:30:35,COMPLETED,
LO-PS10-04246,rubis,nairobi,TRK-0595,PMS,40000,2026-08-24 07:38:05,2026-08-24 10:08:05,2026-08-24 09:53:05,2026-08-24 10:53:05,COMPLETED,
LO-KOTPS1-03300,rubis,mombasa,TRK-0600,AGO,28000,2026-08-24 06:14:35,2026-08-24 08:10:35,2026-08-24 07:55:35,2026-08-24 08:55:35,COMPLETED,
LO-PS10-04247,lakeoil,nairobi,TRK-0197,AGO,34000,2026-08-24 11:07:12,2026-08-24 13:35:12,2026-08-24 13:20:12,2026-08-24 14:20:12,COMPLETED,
LO-KOTPS1-03301,totalenergies,mombasa,TRK-0346,AGO,36000,2026-08-24 09:24:37,2026-08-24 11:12:37,2026-08-24 10:57:37,2026-08-24 11:57:37,COMPLETED,
LO-PS10-04248,hass,nairobi,TRK-0483,DPK,32000,2026-08-24 12:28:12,2026-08-24 14:21:12,2026-08-24 14:06:12,2026-08-24 15:06:12,COMPLETED,
LO-PS10-04249,lakeoil,nairobi,TRK-0508,DPK,40000,2026-08-24 11:28:39,2026-08-24 13:02:39,2026-08-24 12:47:39,2026-08-24 13:47:39,COMPLETED,
LO-PS10-04250,rubis,nairobi,TRK-0144,DPK,28000,2026-08-24 14:45:50,2026-08-24 16:52:50,2026-08-24 16:37:50,2026-08-24 17:37:50,COMPLETED,
LO-PS10-04251,rubis,nairobi,TRK-0498,PMS,32000,2026-08-24 10:33:23,2026-08-24 12:25:23,2026-08-24 12:10:23,2026-08-24 13:10:23,COMPLETED,
LO-PS28-01691,hass,kisumu,TRK-0122,JET-A1,38000,2026-08-24 07:07:00,2026-08-24 08:27:00,2026-08-24 08:12:00,2026-08-24 09:12:00,COMPLETED,
LO-PS10-04252,rubis,nairobi,TRK-0126,PMS,32000,2026-08-24 07:59:20,2026-08-24 10:05:20,2026-08-24 09:50:20,2026-08-24 10:50:20,COMPLETED,
LO-PS25-02231,ola,nakuru,TRK-0239,PMS,38000,2026-08-24 10:31:40,2026-08-24 11:16:40,2026-08-24 11:01:40,2026-08-24 12:01:40,COMPLETED,
LO-PS10-04253,lakeoil,nairobi,TRK-0640,PMS,34000,2026-08-24 06:33:51,2026-08-24 07:33:51,2026-08-24 07:18:51,2026-08-24 08:18:51,COMPLETED,
LO-PS10-04254,totalenergies,nairobi,TRK-0544,AGO,28000,2026-08-24 09:51:26,2026-08-24 11:40:26,2026-08-24 11:25:26,2026-08-24 12:25:26,COMPLETED,
LO-PS27-01973,totalenergies,eldoret,TRK-0721,DPK,28000,2026-08-24 10:54:39,2026-08-24 11:56:39,2026-08-24 11:41:39,2026-08-24 12:41:39,COMPLETED,
LO-PS10-04255,rubis,nairobi,TRK-0236,PMS,40000,2026-08-24 10:55:45,2026-08-24 12:15:45,2026-08-24 12:00:45,2026-08-24 13:00:45,COMPLETED,
LO-PS10-04256,unknown_petroleum,nairobi,TRK-0052,AGO,40000,2026-08-24 09:52:19,2026-08-24 12:01:19,2026-08-24 11:46:19,2026-08-24 12:46:19,COMPLETED,
LO-PS10-04257,lakeoil,nairobi,TRK-0425,AGO,32000,2026-08-25 09:14:08,2026-08-25 11:35:08,2026-08-25 11:20:08,2026-08-25 12:20:08,COMPLETED,
LO-KOTPS1-03302,rubis,mombasa,TRK-0684,AGO,40000,2026-08-25 14:24:33,2026-08-25 15:17:33,2026-08-25 15:02:33,2026-08-25 16:02:33,COMPLETED,
LO-PS27-01974,totalenergies,eldoret,TRK-0252,PMS,36000,2026-08-25 09:29:42,2026-08-25 11:10:42,2026-08-25 10:55:42,2026-08-25 11:55:42,COMPLETED,
LO-PS25-02232,vivo,nakuru,TRK-0715,PMS,32000,2026-08-25 09:31:25,2026-08-25 11:34:25,2026-08-25 11:19:25,2026-08-25 12:19:25,COMPLETED,
LO-KOTPS1-03303,vivo,mombasa,TRK-0239,PMS,38000,2026-08-25 13:06:30,2026-08-25 14:30:30,2026-08-25 14:15:30,2026-08-25 15:15:30,COMPLETED,
LO-PS27-01975,vivo,eldoret,TRK-0074,PMS,40000,2026-08-25 11:55:58,2026-08-25 14:18:58,2026-08-25 14:03:58,2026-08-25 15:03:58,COMPLETED,
LO-KOTPS1-03304,rubis,mombasa,TRK-0383,PMS,32000,2026-08-25 07:27:30,2026-08-25 09:22:30,2026-08-25 09:07:30,2026-08-25 10:07:30,COMPLETED,
LO-PS10-04258,vivo,nairobi,TRK-0548,AGO,40000,2026-08-25 09:40:34,2026-08-25 11:38:34,2026-08-25 11:23:34,2026-08-25 12:23:34,COMPLETED,
LO-PS28-01692,petrocity,kisumu,TRK-0222,PMS,38000,2026-08-25 11:31:23,2026-08-25 12:33:23,2026-08-25 12:18:23,2026-08-25 13:18:23,COMPLETED,
LO-PS25-02233,lakeoil,nakuru,TRK-0073,PMS,40000,2026-08-25 15:37:11,2026-08-25 17:47:11,2026-08-25 17:32:11,2026-08-25 18:32:11,COMPLETED,
LO-KOTPS1-03305,lakeoil,mombasa,TRK-0204,DPK,40000,2026-08-25 11:05:04,2026-08-25 13:19:04,2026-08-25 13:04:04,2026-08-25 14:04:04,COMPLETED,
LO-KOTPS1-03306,rubis,mombasa,TRK-0514,PMS,28000,2026-08-25 13:31:10,2026-08-25 14:41:10,2026-08-25 14:26:10,2026-08-25 15:26:10,COMPLETED,
LO-KOTPS1-03307,lakeoil,mombasa,TRK-0127,PMS,32000,2026-08-25 10:07:16,2026-08-25 11:00:16,2026-08-25 10:45:16,2026-08-25 11:45:16,COMPLETED,
LO-PS10-04259,lakeoil,nairobi,TRK-0729,PMS,32000,2026-08-25 08:50:56,2026-08-25 10:01:56,2026-08-25 09:46:56,2026-08-25 10:46:56,COMPLETED,
LO-PS10-04260,lakeoil,nairobi,TRK-0446,PMS,28000,2026-08-25 11:13:45,2026-08-25 13:20:45,2026-08-25 13:05:45,2026-08-25 14:05:45,COMPLETED,
LO-KOTPS1-03308,vivo,mombasa,TRK-0119,AGO,34000,2026-08-25 11:56:17,2026-08-25 14:23:17,2026-08-25 14:08:17,2026-08-25 15:08:17,COMPLETED,
LO-PS10-04261,vivo,nairobi,TRK-0095,AGO,38000,2026-08-25 10:37:40,2026-08-25 12:44:40,2026-08-25 12:29:40,2026-08-25 13:29:40,COMPLETED,
LO-PS27-01976,petrocity,eldoret,TRK-0323,PMS,32000,2026-08-25 08:13:15,2026-08-25 09:29:15,2026-08-25 09:14:15,2026-08-25 10:14:15,COMPLETED,
LO-KOTPS1-03309,totalenergies,mombasa,TRK-0670,AGO,38000,2026-08-25 14:53:06,2026-08-25 15:52:06,2026-08-25 15:37:06,2026-08-25 16:37:06,COMPLETED,
LO-PS10-04262,ola,nairobi,TRK-0501,PMS,34000,2026-08-25 15:24:14,2026-08-25 16:14:14,2026-08-25 15:59:14,2026-08-25 16:59:14,COMPLETED,
LO-KOTPS1-03310,totalenergies,mombasa,TRK-0471,AGO,32000,2026-08-25 07:28:27,2026-08-25 09:29:27,2026-08-25 09:14:27,2026-08-25 10:14:27,COMPLETED,
LO-PS10-04263,petrocity,nairobi,TRK-0657,PMS,34000,2026-08-25 08:40:28,2026-08-25 11:02:28,2026-08-25 10:47:28,2026-08-25 11:47:28,COMPLETED,
LO-KOTPS1-03311,rubis,mombasa,TRK-0636,PMS,40000,2026-08-25 07:18:49,2026-08-25 09:11:49,2026-08-25 08:56:49,2026-08-25 09:56:49,COMPLETED,
LO-PS10-04264,totalenergies,nairobi,TRK-0233,PMS,28000,2026-08-25 09:13:56,2026-08-25 10:35:56,2026-08-25 10:20:56,2026-08-25 11:20:56,COMPLETED,
LO-PS10-04265,rubis,nairobi,TRK-0740,AGO,28000,2026-08-25 07:34:40,2026-08-25 08:33:40,2026-08-25 08:18:40,2026-08-25 09:18:40,COMPLETED,
